TIME,value
2016/10/29 10:15,0.7198
2016/10/29 10:16,0.72143
2016/10/29 10:17,0.71847
2016/10/29 10:18,0.72358
2016/10/29 10:30,0.71239
2016/10/29 10:31,0.71664
2016/10/29 10:32,0.71915
2016/10/29 10:33,0.70906
2016/10/29 10:45,0.71538
2016/10/29 10:46,0.71121
2016/10/29 10:47,0.70728
2016/10/29 10:48,0.70382
2016/10/29 11:00,0.69575
2016/10/29 11:01,0.67939
2016/10/29 11:02,0.68171
2016/10/29 11:03,0.67518
2016/10/29 11:15,0.67097
2016/10/29 11:16,0.66071
2016/10/29 11:17,0.64358
2016/10/29 11:18,0.63928
2016/10/29 11:30,0.62678
2016/10/29 11:31,0.62258
2016/10/29 11:32,0.61162
2016/10/29 11:33,0.6171
2016/10/29 11:45,0.54594
2016/10/29 11:46,0.54313
2016/10/29 11:47,0.52943
2016/10/29 11:48,0.52433
2016/10/29 12:00,0.5085
2016/10/29 12:01,0.50036
2016/10/29 12:02,0.48286
2016/10/29 12:03,0.47432
2016/10/29 12:15,0.54269
2016/10/29 12:16,0.54039
2016/10/29 12:17,0.54024
2016/10/29 12:18,0.53845
2016/10/29 12:30,0.52738
2016/10/29 12:31,0.52715
2016/10/29 12:32,0.52669
2016/10/29 12:33,0.50578
2016/10/29 12:45,0.52178
2016/10/29 12:46,0.51733
2016/10/29 12:47,0.51208
2016/10/29 12:48,0.50336
2016/10/29 13:00,0.51782
2016/10/29 13:01,0.51733
2016/10/29 13:02,0.52076
2016/10/29 13:03,0.5203
2016/10/29 13:15,0.47795
2016/10/29 13:16,0.49072
2016/10/29 13:17,0.49382
2016/10/29 13:18,0.50578
2016/10/29 13:30,0.5327
2016/10/29 13:31,0.51505
2016/10/29 13:32,0.52258
2016/10/29 13:33,0.50578
2016/10/29 13:45,0.62123
2016/10/29 13:46,0.6413
2016/10/29 13:47,0.62669
2016/10/29 13:48,0.605
2016/10/29 14:00,0.53694
2016/10/29 14:01,0.5098
2016/10/29 14:02,0.505
2016/10/29 14:03,0.52232
2016/10/29 14:15,0.44859
2016/10/29 14:16,0.46026
2016/10/29 14:17,0.47007
2016/10/29 14:18,0.484
2016/10/29 14:30,0.48276
2016/10/29 14:31,0.50439
2016/10/29 14:32,0.47921
2016/10/29 14:33,0.50013
2016/10/29 14:45,0.49344
2016/10/29 14:46,0.52121
2016/10/29 14:47,0.54085
2016/10/29 14:48,0.56265
2016/10/29 15:00,0.54243
2016/10/29 15:01,0.5477
2016/10/29 15:02,0.52578
2016/10/29 15:03,0.5445
2016/10/29 15:15,0.5442
2016/10/29 15:16,0.56756
2016/10/29 15:17,0.56231
2016/10/29 15:18,0.53966
2016/10/29 15:30,0.57615
2016/10/29 15:31,0.58012
2016/10/29 15:32,0.58976
2016/10/29 15:33,0.60702
2016/10/29 15:45,0.54027
2016/10/29 15:46,0.5566
2016/10/29 15:47,0.56961
2016/10/29 15:48,0.5687
2016/10/29 16:00,0.58534
2016/10/29 16:01,0.57441
2016/10/29 16:02,0.56399
2016/10/29 16:03,0.57112
2016/10/29 16:15,0.60932
2016/10/29 16:16,0.59884
2016/10/29 16:17,0.56413
2016/10/29 16:18,0.51828
2016/10/29 16:30,0.39458
2016/10/29 16:31,0.38406
2016/10/29 16:32,0.39816
2016/10/29 16:33,0.38518
2016/10/29 16:45,0.37631
2016/10/29 16:46,0.37644
2016/10/29 16:47,0.38515
2016/10/29 16:48,0.39204
2016/10/29 17:00,0.39718
2016/10/29 17:01,0.38309
2016/10/29 17:02,0.39405
2016/10/29 17:03,0.39446
2016/10/29 17:15,0.42062
2016/10/29 17:16,0.41437
2016/10/29 17:17,0.41186
2016/10/29 17:18,0.4114
2016/10/29 17:30,0.38838
2016/10/29 17:31,0.37396
2016/10/29 17:32,0.37464
2016/10/29 17:33,0.37752
2016/10/29 17:45,0.35356
2016/10/29 17:46,0.3493
2016/10/29 17:47,0.34907
2016/10/29 17:48,0.37994
2016/10/29 18:00,0.34972
2016/10/29 18:01,0.34154
2016/10/29 18:02,0.34542
2016/10/29 18:03,0.3509
2016/10/29 18:15,0.34394
2016/10/29 18:16,0.34597
2016/10/29 18:17,0.34519
2016/10/29 18:18,0.34848
2016/10/29 18:30,0.34727
2016/10/29 18:31,0.342
2016/10/29 18:32,0.3477
2016/10/29 18:33,0.34744
2016/10/29 18:45,0.34788
2016/10/29 18:46,0.35158
2016/10/29 18:47,0.3614
2016/10/29 18:48,0.3509
2016/10/29 19:00,0.33971
2016/10/29 19:01,0.34679
2016/10/29 19:02,0.34474
2016/10/29 19:03,0.34571
2016/10/29 19:15,0.34062
2016/10/29 19:16,0.33994
2016/10/29 19:17,0.34679
2016/10/29 19:18,0.33678
2016/10/29 19:30,0.33585
2016/10/29 19:31,0.34314
2016/10/29 19:32,0.34405
2016/10/29 19:33,0.34283
2016/10/29 19:45,0.33487
2016/10/29 19:46,0.34149
2016/10/29 19:47,0.33948
2016/10/29 19:48,0.34888
2016/10/29 20:00,0.33849
2016/10/29 20:01,0.34418
2016/10/29 20:02,0.34474
2016/10/29 20:03,0.33275
2016/10/29 20:15,0.3391
2016/10/29 20:16,0.34656
2016/10/29 20:17,0.34405
2016/10/29 20:18,0.34687
2016/10/29 20:30,0.36241
2016/10/29 20:31,0.37122
2016/10/29 20:32,0.35866
2016/10/29 20:33,0.3509
2016/10/29 20:45,0.38543
2016/10/29 20:46,0.41003
2016/10/29 20:47,0.42944
2016/10/29 20:48,0.41745
2016/10/29 21:00,0.36083
2016/10/29 21:01,0.36277
2016/10/29 21:02,0.3525
2016/10/29 21:03,0.3509
2016/10/29 21:15,0.34757
2016/10/29 21:16,0.35501
2016/10/29 21:17,0.384
2016/10/29 21:18,0.39325
2016/10/29 21:30,0.35925
2016/10/29 21:31,0.35615
2016/10/29 21:32,0.35158
2016/10/29 21:33,0.35332
2016/10/29 21:45,0.38809
2016/10/29 21:46,0.37419
2016/10/29 21:47,0.37282
2016/10/29 21:48,0.36703
2016/10/29 22:00,0.3872
2016/10/29 22:01,0.3856
2016/10/29 22:02,0.36894
2016/10/29 22:03,0.38317
2016/10/29 22:15,0.36684
2016/10/29 22:16,0.36574
2016/10/29 22:17,0.36368
2016/10/29 22:18,0.36542
2016/10/29 22:30,0.38629
2016/10/29 22:31,0.39108
2016/10/29 22:32,0.43058
2016/10/29 22:33,0.4598
2016/10/29 22:45,0.41687
2016/10/29 22:46,0.42738
2016/10/29 22:47,0.4445
2016/10/29 22:48,0.46383
2016/10/29 23:00,0.45714
2016/10/29 23:01,0.4598
2016/10/29 23:02,0.46574
2016/10/29 23:03,0.45375
2016/10/29 23:15,0.43439
2016/10/29 23:16,0.44039
2016/10/29 23:17,0.45778
2016/10/29 23:18,0.45012
2016/10/29 23:30,0.58504
2016/10/29 23:31,0.51665
2016/10/29 23:32,0.50752
2016/10/29 23:33,0.48158
2016/10/29 23:45,0.62401
2016/10/29 23:46,0.61482
2016/10/29 23:47,0.60865
2016/10/29 23:48,0.60984
2016/10/30 0:00,0.6655
2016/10/30 0:01,0.65865
2016/10/30 0:02,0.64404
2016/10/30 0:03,0.65542
2016/10/30 0:15,0.67155
2016/10/30 0:16,0.67258
2016/10/30 0:17,0.6655
2016/10/30 0:18,0.68365
2016/10/30 0:30,0.69354
2016/10/30 0:31,0.69518
2016/10/30 0:32,0.69358
2016/10/30 0:33,0.69575
2016/10/30 0:45,0.71479
2016/10/30 0:46,0.71458
2016/10/30 0:47,0.71527
2016/10/30 0:48,0.7139
2016/10/30 1:00,0.72972
2016/10/30 1:01,0.72891
2016/10/30 1:02,0.72737
2016/10/30 1:03,0.72116
2016/10/30 1:15,0.71874
2016/10/30 1:16,0.7228
2016/10/30 1:17,0.71961
2016/10/30 1:18,0.70871
2016/10/30 1:30,0.71693
2016/10/30 1:31,0.71664
2016/10/30 1:32,0.7123
2016/10/30 1:33,0.72802
2016/10/30 1:45,0.70888
2016/10/30 1:46,0.70911
2016/10/30 1:47,0.70888
2016/10/30 1:48,0.69696
2016/10/30 2:00,0.71886
2016/10/30 2:01,0.71436
2016/10/30 2:02,0.70796
2016/10/30 2:03,0.70785
2016/10/30 2:15,0.73387
2016/10/30 2:16,0.73331
2016/10/30 2:17,0.72874
2016/10/30 2:18,0.73568
2016/10/30 2:30,0.73752
2016/10/30 2:31,0.73878
2016/10/30 2:32,0.73317
2016/10/30 2:33,0.74052
2016/10/30 2:45,0.73456
2016/10/30 2:46,0.73742
2016/10/30 2:47,0.74015
2016/10/30 2:48,0.7381
2016/10/30 3:00,0.74143
2016/10/30 3:01,0.73559
2016/10/30 3:02,0.73564
2016/10/30 3:03,0.73326
2016/10/30 3:15,0.7378
2016/10/30 3:16,0.73376
2016/10/30 3:17,0.73696
2016/10/30 3:18,0.74012
2016/10/30 3:30,0.73531
2016/10/30 3:31,0.73787
2016/10/30 3:32,0.73901
2016/10/30 3:33,0.73205
2016/10/30 3:45,0.73397
2016/10/30 3:46,0.73833
2016/10/30 3:47,0.73627
2016/10/30 3:48,0.726
2016/10/30 4:00,0.72963
2016/10/30 4:01,0.73034
2016/10/30 4:02,0.72532
2016/10/30 4:03,0.73205
2016/10/30 4:15,0.73659
2016/10/30 4:16,0.73071
2016/10/30 4:17,0.73513
2016/10/30 4:18,0.7381
2016/10/30 4:30,0.72116
2016/10/30 4:31,0.72874
2016/10/30 4:32,0.72309
2016/10/30 4:33,0.71874
2016/10/30 4:45,0.73296
2016/10/30 4:46,0.72805
2016/10/30 4:47,0.72258
2016/10/30 4:48,0.73205
2016/10/30 5:00,0.73407
2016/10/30 5:01,0.7349
2016/10/30 5:02,0.73317
2016/10/30 5:03,0.72842
2016/10/30 5:15,0.73234
2016/10/30 5:16,0.73034
2016/10/30 5:17,0.73011
2016/10/30 5:18,0.72842
2016/10/30 5:30,0.72069
2016/10/30 5:31,0.73048
2016/10/30 5:32,0.72486
2016/10/30 5:33,0.73205
2016/10/30 5:45,0.72509
2016/10/30 5:46,0.72959
2016/10/30 5:47,0.72828
2016/10/30 5:48,0.71148
2016/10/30 6:00,0.72011
2016/10/30 6:01,0.73125
2016/10/30 6:02,0.72783
2016/10/30 6:03,0.71793
2016/10/30 6:15,0.72207
2016/10/30 6:16,0.72166
2016/10/30 6:17,0.71984
2016/10/30 6:18,0.72081
2016/10/30 6:30,0.72207
2016/10/30 6:31,0.72098
2016/10/30 6:32,0.71915
2016/10/30 6:33,0.70987
2016/10/30 6:45,0.72305
2016/10/30 6:46,0.72052
2016/10/30 6:47,0.72303
2016/10/30 6:48,0.7139
2016/10/30 7:00,0.72056
2016/10/30 7:01,0.71732
2016/10/30 7:02,0.72029
2016/10/30 7:03,0.69575
2016/10/30 7:15,0.7139
2016/10/30 7:16,0.71595
2016/10/30 7:17,0.7139
2016/10/30 7:18,0.70785
2016/10/30 7:30,0.70967
2016/10/30 7:31,0.71166
2016/10/30 7:32,0.70911
2016/10/30 7:33,0.69696
2016/10/30 7:45,0.70956
2016/10/30 7:46,0.7107
2016/10/30 7:47,0.71031
2016/10/30 7:48,0.71874
2016/10/30 8:00,0.71301
2016/10/30 8:01,0.70865
2016/10/30 8:02,0.70705
2016/10/30 8:03,0.69373
2016/10/30 8:15,0.71131
2016/10/30 8:16,0.70796
2016/10/30 8:17,0.70248
2016/10/30 8:18,0.70906
2016/10/30 8:30,0.71304
2016/10/30 8:31,0.70591
2016/10/30 8:32,0.70134
2016/10/30 8:33,0.70422
2016/10/30 8:45,0.7015
2016/10/30 8:46,0.70203
2016/10/30 8:47,0.6986
2016/10/30 8:48,0.68728
2016/10/30 9:00,0.7021
2016/10/30 9:01,0.69306
2016/10/30 9:02,0.69975
2016/10/30 9:03,0.69938
2016/10/30 9:15,0.69808
2016/10/30 9:16,0.70043
2016/10/30 9:17,0.69449
2016/10/30 9:18,0.68365
2016/10/30 9:30,0.69719
2016/10/30 9:31,0.68765
2016/10/30 9:32,0.68879
2016/10/30 9:33,0.68002
2016/10/30 9:45,0.68607
2016/10/30 9:46,0.69198
2016/10/30 9:47,0.68513
2016/10/30 9:48,0.6897
2016/10/30 10:00,0.69063
2016/10/30 10:01,0.68924
2016/10/30 10:02,0.69449
2016/10/30 10:03,0.68567
2016/10/30 10:15,0.69855
2016/10/30 10:16,0.69016
2016/10/30 10:17,0.68813
2016/10/30 10:18,0.68244
2016/10/30 10:30,0.68225
2016/10/30 10:31,0.68125
2016/10/30 10:32,0.68559
2016/10/30 10:33,0.68728
2016/10/30 10:45,0.6838
2016/10/30 10:46,0.68696
2016/10/30 10:47,0.68582
2016/10/30 10:48,0.67962
2016/10/30 11:00,0.67081
2016/10/30 11:01,0.66915
2016/10/30 11:02,0.67692
2016/10/30 11:03,0.66066
2016/10/30 11:15,0.61559
2016/10/30 11:16,0.61127
2016/10/30 11:17,0.60934
2016/10/30 11:18,0.605
2016/10/30 11:30,0.6773
2016/10/30 11:31,0.66801
2016/10/30 11:32,0.6711
2016/10/30 11:33,0.66348
2016/10/30 11:45,0.6286
2016/10/30 11:46,0.62486
2016/10/30 11:47,0.61253
2016/10/30 11:48,0.61912
2016/10/30 12:00,0.50245
2016/10/30 12:01,0.50067
2016/10/30 12:02,0.4905
2016/10/30 12:03,0.49368
2016/10/30 12:15,0.51351
2016/10/30 12:16,0.51505
2016/10/30 12:17,0.53149
2016/10/30 12:18,0.53442
2016/10/30 12:30,0.55512
2016/10/30 12:31,0.52441
2016/10/30 12:32,0.51779
2016/10/30 12:33,0.50094
2016/10/30 12:45,0.4091
2016/10/30 12:46,0.40478
2016/10/30 12:47,0.41003
2016/10/30 12:48,0.4356
2016/10/30 13:00,0.44831
2016/10/30 13:01,0.44724
2016/10/30 13:02,0.46368
2016/10/30 13:03,0.48602
2016/10/30 13:15,0.43436
2016/10/30 13:16,0.39415
2016/10/30 13:17,0.37921
2016/10/30 13:18,0.37308
2016/10/30 13:30,0.40314
2016/10/30 13:31,0.43081
2016/10/30 13:32,0.43948
2016/10/30 13:33,0.44044
2016/10/30 13:45,0.5206
2016/10/30 13:46,0.47921
2016/10/30 13:47,0.3993
2016/10/30 13:48,0.37712
2016/10/30 14:00,0.37008
2016/10/30 14:01,0.35501
2016/10/30 14:02,0.35661
2016/10/30 14:03,0.363
2016/10/30 14:15,0.38838
2016/10/30 14:16,0.38081
2016/10/30 14:17,0.39542
2016/10/30 14:18,0.40898
2016/10/30 14:30,0.35998
2016/10/30 14:31,0.36322
2016/10/30 14:32,0.37099
2016/10/30 14:33,0.37268
2016/10/30 14:45,0.39567
